id,Long,Lat,HH,HH_anom,HH_std,HH_min,HH_max,HH_p25,HH_p50,HH_p75,HH_contrast,HH_dissimilarity,HH_homogeneity,HH_energy,HH_correlation,HV,HV_anom,HV_std,HV_min,HV_max,HV_p25,HV_p50,HV_p75,HV_contrast,HV_dissimilarity,HV_homogeneity,HV_energy,HV_correlation,VV,VV_anom,VV_std,VV_min,VV_max,VV_p25,VV_p50,VV_p75,VV_contrast,VV_dissimilarity,VV_homogeneity,VV_energy,VV_correlation,VH,VH_anom,VH_std,VH_min,VH_max,VH_p25,VH_p50,VH_p75,VH_contrast,VH_dissimilarity,VH_homogeneity,VH_energy,VH_correlation,HHHVRatio,HHVVRatio,HVVVRatio,VHHVRatio,RVI,Health,Tier
757,102.6718111,2.7437096,-0.41217398355305734,-0.3399402328226736,0.27997985349789006,-0.3569042741375538,-0.2276189400529103,-0.7687303048525777,-0.7226472098466241,-0.2272458462671477,-0.11578540704325402,-0.0698667616856092,-0.3058953294902884,-1.0779802699692138,0.8227443003188216,0.20797967742389617,-0.09255137615450319,1.8505381387750097,-1.1923200023143545,-0.34694490999850675,-0.9599738355440042,0.049390850967833556,0.2805320680331912,0.05955406460512641,-0.24631653362787917,1.4220395876076508,0.24488267331720126,1.459323063433359,-1.3589416564971488,-1.7191041288252749,0.4252571827592781,-1.588639560881886,-0.6802889774638485,-1.510440876125525,-1.1511642444990924,-0.8108988765949036,-0.7095301613780237,-0.3418387053334177,-0.13821329398772042,-0.818532672766131,1.363953592483726,0.6030417153612387,0.6733268425427902,0.7642786349316478,-0.9722817450289134,-0.26093653303720643,0.04725763074431456,0.09187401791155134,0.12962017926310831,0.1022268411215218,0.15389432468383923,-0.8129209312387997,0.26872808812940846,0.21891997240840746,-0.7275511161700375,1.5800778517117882,2.1635729186078034,0.9400667674509136,1.5261052476880501,Healthy,0
758,102.6717376,2.74371294,-1.0671908044620781,-0.9660613244552501,-0.3016181787645535,-0.5757837777701731,-1.0050760520143316,-0.8821007454661205,-0.8530105811983916,-0.7736039926873454,0.8715519050723196,1.051932783622057,-1.2609503042287238,-1.112218348418944,0.010281780657295684,-1.9270196315874686,-2.7217484265028515,1.5247401487136987,-1.1923200023143545,-0.7189197810255301,-1.7284371755095986,-1.556413306902429,-0.6995127320254072,0.7602306247514526,0.39122403157824515,0.3517016105786722,-0.8753208782358404,1.3107618580848908,-1.9784168265057496,-2.268947932147599,0.14015765965022844,-1.588639560881886,-0.5490243677741268,-1.9389602822175709,-1.4842642084783453,-1.4347971235655532,-0.07695262981972678,-0.1039294865032641,-0.12292270228649799,-0.5466450308384727,0.019593241241968404,-1.0412268430622642,-1.2358483021615845,1.347166122461675,-0.9722817450289134,-0.26093653303720643,-1.4925235911212578,-0.8942286792166113,-0.4509776288711064,0.4735089026645322,0.4962612786699051,-0.35587290638997354,-0.5091043207724325,1.0921731739028944,0.667948850514905,1.6506072358749104,0.8160870735856626,2.217542691419055,-0.2180641678312401,Unhealthy,0
759,102.6716515,2.743716281,-0.6138014810386256,-0.30740637391080766,-0.2797224288554943,-0.870199051010727,-1.0058396362137558,-0.8821007454661205,-0.8509390469464693,-0.8198590022672713,0.15331319128442267,0.5813186886589798,-0.9752529066460415,-0.7978511100522424,-0.005729628426404085,-2.2111961703161493,-2.9574009117109665,0.8904976504622284,-1.1923200023143545,-0.972221373164957,-1.7284371755095986,-1.5436040301115244,-1.1869374189213304,1.6548269579241148,1.1315224348505182,-0.4025390476763111,-0.9729970089979078,0.09252525179992642,-1.9890018718869324,-2.1691619380870297,0.2371173629305567,-1.588639560881886,-0.5490243677741268,-1.9389602822175709,-1.4475148758183405,-1.4105895129017558,0.16965283581107402,0.0020388118402970895,-0.006939414674029635,-0.8566025465544623,0.08782910075905767,-1.777418400714791,-2.0903764968975107,0.9984779480234441,-0.9722817450289134,-0.26093653303720643,-1.4925235911212578,-0.8942286792166113,-0.9738876705577919,0.2977414192237048,0.21671394926843962,-0.03963135644003213,-0.25980334249619286,0.5882564985819171,1.525588079250597,2.2980231855857167,0.5338201442006997,1.144073334784009,-0.9308834548156799,Middle,0
760,102.6715889,2.743681206,-0.591122395599721,-0.23859006164702215,-0.29154476914723765,-1.07461620106653,-1.0058396362137558,-0.9434046515466273,-1.192979089291848,-1.1445254016584865,-0.12881166668075117,0.17164742613716616,-0.4169659844365913,-0.6057543154387923,0.3081414872771245,-2.1137637083928964,-2.6872884290280625,0.4780072573788824,-1.1923200023143545,-1.438457386291642,-1.488401087606578,-1.1840522785674632,-0.871590661708599,1.8033155426787255,1.323779035103316,-0.5256966019486956,-1.036008985817525,0.364645191170922,-1.8085338195413094,-1.8795384941133322,0.1924661161247857,-1.588639560881886,-0.5490243677741268,-1.9389602822175709,-1.3141384719614657,-1.1366866334833379,0.06448470339447773,0.03528376818337496,-0.16143687843598667,-0.6502544202856289,0.14550828310446218,-1.910327551156257,-2.151936839104878,0.4833846735184144,-0.9722817450289134,-0.8430126574782135,-1.0474415229064173,-0.820996660783712,-0.8908099452819541,1.4819557337450384,1.0124291940066903,0.1337153148840269,0.15545146647628102,0.03929002048754741,1.4529378883792414,2.0435972855887075,0.37737847153306225,0.5859361460365916,-0.9224605927030057,Healthy,0
761,102.6722161,2.743751355,4.434908902822428,5.1265294577278215,5.163468661643642,0.9008557794518292,5.17070659968829,1.218814204539115,1.9043750360054577,3.3736232692447654,-0.3126414327895066,-0.4761523112940182,1.9745609253537062,2.527749760762029,1.4063296595477819,2.5377252865203643,2.287326599011726,0.5920601938774038,1.2958694971809823,1.8234903060005299,2.1642085200409533,2.3538226369066058,2.263786036959405,0.5674482110977022,0.47630310180505997,-0.5974022898138198,-0.7428366246081124,-0.9777506553295695,4.962921400065977,5.704358475387201,4.935212808998861,1.2836229280670248,5.5730313901658635,1.4233584175575351,2.757439766585245,3.839034870817858,-0.7551490350456043,-0.8498631944510772,1.4588786878761968,1.0100531673526059,1.1880818770367854,2.907058563815334,2.6864072503150416,1.9600208107267354,0.9666342603772603,2.2782205678220704,1.4237534832732945,2.405576815176704,2.7971969362107063,-0.8382361841898713,-0.9506840742620228,1.0353621776128856,-0.5288797336614697,1.452074535138725,2.885812368507804,-1.6955478029518234,-4.450489008576236,0.7713781670082915,-2.8965822421651364,Healthy,0
762,102.6722311,2.74383069,4.2132940606364855,4.939220022271048,4.546997921253633,1.3515382603552362,5.17070659968829,1.7873983219974785,3.839313853025774,4.450324419397183,-1.0096127839039386,-1.012223522582895,1.6631602298184573,0.8847194368744782,1.5651794185360297,2.6509820258590824,2.5268201040902243,0.3104974900163344,1.5503947813674215,1.9228553760912892,3.0203786615011374,2.8873146612022946,2.621632399908952,-0.13632449400733512,-0.3258709889048982,-0.15104083718061387,-0.39838448159401296,-1.2668045940815968,4.156445077360262,4.659232315867866,4.631750873461831,1.2836229280670248,5.5730313901658635,2.32933201422456,4.14214722397496,4.248028755815872,-1.2841271712460247,-1.2903588659968637,1.2487780070149996,0.31499113529379624,1.3290301590358393,3.261183079699977,3.3256333062593058,1.5056048516494307,0.9666342603772603,2.393036756720334,3.1031605961627258,3.3179405273485147,3.314383480171271,-0.9511553292038574,-1.0857462671189104,1.3201007140048502,0.9886562451908484,0.2910467294060762,2.493146020657059,-0.7258532381649339,-3.1771417441765553,1.3451545022915254,-2.443216580363739,Healthy,0
763,102.6721392,2.74378643,1.0096128529379458,1.0385037265994066,5.1450120039896925,-0.16789596676699733,5.17070659968829,0.9524073997234848,0.703371552020237,2.763274318557314,-1.5517311505522102,-1.882351741327572,2.712297461992235,3.038417991950367,1.6282136423371412,1.6742343880803596,1.5266279609821634,1.7973844941807673,0.5661314083502413,1.8234903060005299,1.1598269500076226,2.3538226369066058,2.263786036959405,0.07661445519395449,-0.2860937612663872,0.363644035050763,0.08776396848449583,0.6785142610428445,1.1312479210590116,0.9729718801013288,5.353689013046777,0.6452234469037552,5.5730313901658635,0.5151560625626364,0.9164369618877156,3.3436507722925533,-1.6262373490117055,-2.0923934377736173,3.358333640471722,1.4092712470227573,1.7690497977127093,1.825555863877981,1.6617598141048726,2.7316771339426524,0.9666342603772603,2.2782205678220704,0.8185856643163572,2.0067156219490867,2.606937171078686,-0.5511391051505216,-0.6407739263113359,0.15259530695657011,-0.9009393097517544,1.732391980060658,-0.4778915913711751,-0.38826337082252105,0.13242316168031998,0.2869469911965706,0.33643278856873543,Healthy,0
764,102.6720875,2.743840711,0.1257911929668638,0.024450360142353723,3.4039114300090247,-0.16789596676699733,3.1414498051797333,0.1981759386528986,0.6374914345666806,1.2065341765848177,-1.0976729574737514,-1.3948090817974825,2.262494516480232,1.346074172965373,1.1867164838120794,1.4637982342982594,1.4417007175086494,2.7897291256564745,-0.03181749543236094,1.4515439604897347,0.5984942394214757,1.9530773380092967,2.193955532652308,0.012227277379083716,-0.5236522041074908,0.7519300596058326,-0.6779169309647739,1.4707748337575726,0.1956498320145426,-0.01146875640012596,3.892790014757887,-0.4057236846448468,3.3200024365566194,0.14413167815737296,0.2781229793046049,1.9607342650944932,-1.4264429972131127,-1.552162897198599,1.8299305864694164,1.48878770156622,1.4822529687661148,1.4207473896201388,1.237298735817106,3.124898783466841,0.2955358722654016,2.393036756720334,0.3987654612774976,1.9539743806559442,2.3829147430630986,-1.1817622674782238,-1.1988215913711857,0.43067364528224183,-1.1560505268966113,1.8345435906280305,-1.3586216816369632,-0.13505910290985004,1.2518803171117523,-0.17061212685605245,1.6366820017329815,Healthy,0
765,102.6720407,2.743773903,0.07126134477382719,0.049528466562359624,1.2024150563370064,-0.3569042741375538,1.0458720850376637,-0.2829051246500793,0.45421105556479174,0.10348429610446376,-1.007220205603175,-0.9919092451024752,1.1631818679485195,2.423740540361298,0.9201163590829228,0.11812838233294375,-0.4247911184886044,2.1590448362427925,-0.25005544924542206,1.0182791652952,0.5308352168966447,0.9672115890313993,1.7123943866370894,0.1586938899157588,-0.3424448337542776,0.8931737822548318,-0.8267068218039179,1.294879646448727,-0.08532469729434519,-0.3332639768722009,1.5666621947229789,-0.4057236846448468,1.361685604964271,-0.13531434575830537,-0.05417329489514316,0.1012314790576713,-1.3123016888206376,-1.3994438789975867,1.417209350336174,0.06317181894605918,0.9844450382088417,0.1591710461269837,-0.2695077038692729,2.0593333958871156,0.2589131234226168,1.2274350931054785,0.18145602696113064,0.6165562048781317,1.8739623825654197,-0.35550225401638236,-0.4439391026129235,-0.07390680770859394,-1.0973487500619585,1.502018026590268,-0.03368557482295429,0.23432744939058062,0.24581340520942824,0.09323616156086875,0.07829776021972117,Healthy,0
766,102.6719522,2.74383069,-0.8502630230192021,-0.9120389392380566,0.5824866806046924,-0.3569042741375538,-0.2276189400529103,-0.851464378542089,-0.40729446173595096,-0.002589617758695006,0.4064612676069987,0.2980473749042254,-0.0638216168906904,-0.5450630019602866,0.9560551145163783,-0.3713292226164035,-0.9738182884621056,3.3794923522585893,-1.7409416951214356,1.0182791652952,-0.6367508986877247,0.049390850967833556,1.2005910326212896,-0.5747133455083904,-0.8054075665469369,1.0348066930389868,-0.6258752653707563,1.1718883539464828,-0.6363493307557406,-0.9147543393111316,0.6514255517915257,-1.588639560881886,0.01664093688669988,-0.5594005362978671,-0.42832223685595955,-0.3692150291998463,-1.010664927169936,-0.9890764491377172,0.5597094411064004,0.26101368223148846,0.29802750130878314,-0.19272464650490428,-0.5637259770961207,2.632380816267397,-1.063079613169207,0.697765296992564,-0.246574582975956,-0.009890710169414427,1.2191764081709184,-0.5557854803649585,-0.640773926311334,0.4089669311096141,-0.18452844350684156,1.4162831501015867,-0.6725016088131069,-0.17430975230984358,0.5225630317861951,0.44633883026237237,0.6803687517977443,Middle,0
767,102.6719839,2.743916706,-1.1140381881459676,-1.2418468449548548,0.49235416193994663,-0.3569042741375538,-0.2276189400529103,-1.0631394229507503,-0.8509390469464693,-0.4525403277739289,0.2992604676310702,0.3172330814135141,-0.7642291476519895,-1.0451867247086561,0.8550011968659331,-0.30861820036705656,-0.8523933426437961,3.302253877510497,-1.7409416951214356,0.7896100695565689,-0.8895707079216715,0.030440093282249996,1.1540117520230235,-0.4655268457398943,-0.5512752788564539,0.7795275005181095,-0.8051100273400364,1.4317181565882564,-0.6467835809900613,-0.8603503040778935,0.6481758661570637,-0.9941044520971202,0.01664093688669988,-0.5880820870038291,-0.4634331570182661,-0.2972275498267414,0.07854058744060984,0.053984056126354873,0.2000710390828174,-0.009981142324956387,-0.09241626081538479,0.04756836356227829,-0.27572276956162606,2.93702682613493,-1.063079613169207,0.697765296992564,-0.4565740401167143,-0.009890710169414427,1.07154029506584,-0.6037776454088015,-0.5706253455251978,0.2833341282904967,-0.47522691582188065,1.7319889002771827,-1.0652572936821918,-0.5246741311105374,0.603138457568145,0.8703141070536216,1.020673520434197,Middle,0
768,102.6720265,2.743970988,-0.6663000898034243,-0.892076871779654,1.3832631628520085,-0.3569042741375538,1.0458720850376637,-0.6625109228008121,-0.3842238920571737,0.053697167272086115,-1.1585507831265422,-1.0968663454179803,0.5210223192323352,0.6478523746976471,1.1717726187450719,1.004348801203122,0.9542200109604115,2.558739909148913,-0.25005544924542206,0.7896100695565689,-0.2731739751590778,0.981598956419476,1.6912644268275594,0.22807281164365617,-0.20764422897932555,0.5553053539577122,-0.3333447666748375,1.8348026985623547,-0.2386371375600001,-0.40596359363631035,2.00066745403301,-0.593890774152613,1.361685604964271,-0.529432415753416,-0.09147995380098257,0.7611099475740589,-0.980858923054253,-0.8010346648221803,0.6910175048103852,0.5067461555126881,1.0248365377343918,1.2228986298293865,1.146992408903579,2.706556656555755,-0.19207411435536872,1.6484020798777024,0.04725763074431456,0.9793382805200392,1.9408193464743535,-1.0766685965096032,-1.132860985557357,0.9231559847789059,-0.3995595151888598,1.8448006197346813,-1.8676194954814194,-0.5486447265460312,1.3928778102375214,0.4792645224184277,2.161020601297038,Middle,0
769,102.6720783,2.743996041,0.0850845734671574,-0.04266684165679499,3.1699512393624634,-0.16789596676699733,3.1414498051797333,-0.3515738417434056,-0.0025431661159209112,0.9277079223246146,-1.7347633905607105,-1.907180302692531,1.681010338799037,0.7848018865701202,1.5965427693238397,2.1326366397280787,2.4670312464584794,2.656750882089571,-0.03181749543236094,1.4515439604897347,0.9172473793128656,1.712221581018736,2.119019797551343,-0.3133734363402789,-0.6396691180531457,0.6112137683533428,-0.646034835004497,1.6091729128655758,0.5138444308878333,0.4659914051173975,3.515546916938381,-0.4057236846448468,2.8893527701851904,0.06648271005838101,0.3277300817861278,1.7474672879280289,-1.6264255974587523,-1.4929453187124915,1.0152674844454532,0.47513365635169996,1.7363577771967256,2.2326660813974137,2.3730588540365725,2.862795326010293,0.2955358722654016,2.393036756720334,0.6072080685543393,1.8636876915200224,2.355137901277459,-1.2147148495911297,-1.2040565600865698,0.7392516802433344,-0.869183477278063,1.702911358068394,-2.1014369368347836,-0.6958942918707857,1.4962679748937255,0.14263422350430752,2.4337756434816784,Unhealthy,0
