location,sampler,cv,n,n_pos,n_neg,pos_rate,n_train_fit,n_synthetic,pr_auc,pr_auc_baseline,pr_auc_lift,roc_auc,accuracy,bal_acc,precision_U,recall_U,f1_U,precision_H,recall_H,f1_macro,MCC,tn,fp,fn,tp,thr_best_f1,f1_U_best,recall_U_best,params,gsmote_k_neighbors,gsmote_truncation_factor,gsmote_deformation_factor,gsmote_selection_strategy
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08300779423624347,0.09212344541685859,-0.009115651180615122,0.4665131912734653,0.688622754491018,0.4780872653475393,0.07801418439716312,0.22,0.11518324607329843,0.9029247044181705,0.7361745306950787,0.4631254408119427,-0.028902632114416318,1451,520,156,44,0.05,0.1709868121873579,0.94,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08546628423214987,0.09212344541685859,-0.006657161184708715,0.48346017250126844,0.643021649009673,0.4754363267376966,0.07906295754026355,0.27,0.12231030577576443,0.9018817204301075,0.6808726534753932,0.44912855560543063,-0.030596362667604037,1342,629,146,54,0.15,0.17459538989700835,0.89,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08143202971962143,0.09212344541685859,-0.010691415697237153,0.46617706747843746,0.7494242284661446,0.4688926940639269,0.06345177664974619,0.125,0.08417508417508418,0.9015194147439505,0.8127853881278538,0.4695155036670512,-0.04668301331089129,1602,369,175,25,0.05,0.16745956232159848,0.88,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08165122235241311,0.09212344541685859,-0.01047222306444548,0.46798198883815323,0.7236296637494243,0.4569330289193303,0.05752212389380531,0.13,0.07975460122699386,0.8987783595113438,0.7838660578386606,0.45857648760536684,-0.06135154142203257,1545,426,174,26,0.05,0.1714546283629731,0.94,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",4,0.0,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.0801426811821026,0.09212344541685859,-0.011980764234755983,0.4589789446981228,0.7991708889912482,0.46933409436834095,0.04961832061068702,0.065,0.05627705627705628,0.9020429544264013,0.8736681887366818,0.47195296112821883,-0.054449073051198456,1722,249,187,13,0.06,0.16307692307692306,0.795,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.0}",4,0.0,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.09204995521783825,0.09212344541685859,-7.349019902033738e-05,0.4943226788432268,0.5743896821741133,0.5027815829528158,0.09325842696629214,0.415,0.15229357798165138,0.9086651053864169,0.5905631659056316,0.434080368326619,0.0032712275376332567,1164,807,117,83,0.11,0.17639077340569878,0.975,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",4,0.5,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08255372169761593,0.09212344541685859,-0.009569723719242654,0.4624771689497717,0.688622754491018,0.47134830035514963,0.07347670250896057,0.205,0.10817941952506596,0.9014259144451333,0.7376966007102993,0.45978167404824727,-0.03792315073680091,1454,517,159,41,0.05,0.16819012797074953,0.92,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",4,0.5,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08509069650476833,0.09212344541685859,-0.007032748912090256,0.48284119736174536,0.6577614002763703,0.4835540334855403,0.08294930875576037,0.27,0.12690951821386603,0.9039473684210526,0.6971080669710806,0.45703825953660937,-0.020760385756449153,1374,597,146,54,0.06,0.17399103139013453,0.97,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",4,0.5,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.0804630521794884,0.09212344541685859,-0.011660393237370184,0.45912988330796545,0.7475817595578075,0.4588926940639269,0.05384615384615385,0.105,0.0711864406779661,0.8994946659180236,0.8127853881278538,0.46256550178887645,-0.061935986254847544,1602,369,179,21,0.05,0.16420047732696896,0.86,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",4,0.5,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08242549254721147,0.09212344541685859,-0.009697952869647114,0.47203703703703703,0.7540304007369876,0.47816844241501777,0.07179487179487179,0.14,0.09491525423728814,0.9034250421111735,0.8163368848300355,0.4762955802103285,-0.032893399840119596,1609,362,172,28,0.05,0.17298797409805736,0.935,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.5}",4,0.5,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.07916862930038077,0.09212344541685859,-0.012954816116477821,0.4550380517503805,0.8070013818516812,0.4691539827498732,0.04564315352697095,0.055,0.049886621315192746,0.9020725388601036,0.8833079654997463,0.4712391322418055,-0.05679370835821932,1741,230,189,11,0.06,0.15987622485817432,0.775,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 0.5}",4,0.5,1.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.09315971850399624,0.09212344541685859,0.0010362730871376485,0.49460553018772196,0.5808383233532934,0.49510147133434806,0.09006928406466513,0.39,0.14634146341463414,0.9065134099616858,0.6002029426686961,0.4342818428184282,-0.005786150926345341,1183,788,122,78,0.05,0.17333919929608446,0.985,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",4,1.0,0.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08316321980316306,0.09212344541685859,-0.008960225613695527,0.4627067478437341,0.6978350990327038,0.4674365804160324,0.06981132075471698,0.185,0.10136986301369863,0.9006703229737965,0.7498731608320649,0.4598765151170376,-0.04384560686539658,1478,493,163,37,0.07,0.16784535596416786,0.89,"{""deformation_factor"": 0.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",4,1.0,0.0,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08463926169852004,0.09212344541685859,-0.007484183718338547,0.4838406900050737,0.6757254721326578,0.4777232369355657,0.07859531772575251,0.235,0.11779448621553884,0.9027336300063573,0.7204464738711314,0.4595744440107039,-0.028842004352522346,1420,551,153,47,0.05,0.1700984780662489,0.95,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",4,1.0,0.5,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08075004684987422,0.09212344541685859,-0.011373398566984369,0.4579895991882294,0.7600184246890834,0.4612493658041603,0.052924791086350974,0.095,0.06797853309481217,0.9001103752759382,0.8274987316083207,0.4651285739753733,-0.060331038253346826,1631,340,181,19,0.05,0.16328502415458937,0.845,"{""deformation_factor"": 0.5, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",4,1.0,0.5,combined
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.08100776304176684,0.09212344541685859,-0.011115682375091751,0.4624974632166413,0.783049286043298,0.476179604261796,0.06430868167202572,0.1,0.07827788649706457,0.9032258064516129,0.852359208523592,0.4776667427786811,-0.03932788681681965,1680,291,180,20,0.05,0.16553727008712488,0.855,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""minority"", ""truncation_factor"": 1.0}",4,1.0,1.0,minority
Palong_Basemap,gsmote,spatial,2171,200,1971,0.09212344541685859,3153,1416,0.07941461061257886,0.09212344541685859,-0.012708834804279728,0.45279680365296804,0.8309534776600644,0.48009893455098934,0.053475935828877004,0.05,0.05167958656330749,0.9042338709677419,0.9101978691019786,0.47944282741566135,-0.041027305609600835,1794,177,190,10,0.06,0.15764075067024128,0.735,"{""deformation_factor"": 1.0, ""k_neighbors"": 4, ""selection_strategy"": ""combined"", ""truncation_factor"": 1.0}",4,1.0,1.0,combined
