location,sampler,cv,n,n_pos,n_neg,pos_rate,n_train_fit,n_synthetic,pr_auc,pr_auc_baseline,pr_auc_lift,roc_auc,accuracy,bal_acc,precision_U,recall_U,f1_U,precision_H,recall_H,f1_macro,MCC,tn,fp,fn,tp,thr_best_f1,f1_U_best,recall_U_best,params,gsmote_k_neighbors,gsmote_truncation_factor,gsmote_deformation_factor,gsmote_selection_strategy
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09109808875391626,0.09238152369526095,-0.0012834349413446966,0.4838434863220058,0.5758848230353929,0.48056239860602057,0.08421052631578947,0.36363636363636365,0.13675213675213677,0.9021956087824351,0.5974884335756775,0.42781940833630694,-0.022988350413386243,904,609,98,56,0.06,0.16952908587257617,0.9935064935064936,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",3,-1.0,0.0,minority
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09582396706310696,0.09238152369526095,0.003442443367846007,0.48907305516690847,0.7144571085782844,0.5102402554484511,0.09950248756218906,0.2597402597402597,0.14388489208633093,0.9098814229249012,0.7607402511566425,0.48626929989485734,0.013863162733893238,1151,362,114,40,0.1,0.16634429400386846,0.8376623376623377,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": -1.0}",3,-1.0,0.0,majority
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09795493329667915,0.09238152369526095,0.005573409601418194,0.5004313267697273,0.713257348530294,0.5066630329353397,0.09701492537313433,0.2532467532467532,0.14028776978417265,0.9090909090909091,0.760079312623926,0.48411076754147436,0.009020352114153082,1150,363,115,39,0.15,0.17248752672843906,0.7857142857142857,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",3,-1.0,0.0,combined
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.0965404260197035,0.09238152369526095,0.004158902324442548,0.49362237234015155,0.6670665866826635,0.5132960232101011,0.0998003992015968,0.3246753246753247,0.15267175572519084,0.9108061749571184,0.7019167217448777,0.47275245121085974,0.016794359540865878,1062,451,104,50,0.1,0.1692936368943374,0.9415584415584416,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",3,-1.0,0.5,minority
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.0997200887535101,0.09238152369526095,0.007338565058249147,0.501379816482262,0.7822435512897421,0.5125878747821907,0.10566037735849057,0.18181818181818182,0.13365155131264916,0.9101283880171184,0.8433575677461996,0.5045616247129283,0.019937251641766175,1276,237,126,28,0.11,0.1695906432748538,0.7532467532467533,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": -1.0}",3,-1.0,0.5,majority
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09727209247637753,0.09238152369526095,0.004890568781116572,0.49635840035707846,0.7822435512897421,0.5155041587625857,0.10861423220973783,0.18831168831168832,0.1377672209026128,0.9107142857142857,0.8426966292134831,0.5065767103483197,0.02448151999119111,1275,238,125,29,0.08,0.17270929466051418,0.8506493506493507,"{""deformation_factor"": 0.5, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",3,-1.0,0.5,combined
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09936232035503974,0.09238152369526095,0.006980796659778785,0.49162453541171314,0.7774445110977805,0.5128604046317199,0.10545454545454545,0.18831168831168832,0.1351981351981352,0.9102011494252874,0.8374091209517515,0.5037436459123207,0.0200668169347007,1267,246,125,29,0.14,0.16444132115249474,0.7597402597402597,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": -1.0}",3,-1.0,1.0,minority
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09652137173285752,0.09238152369526095,0.004139848037596566,0.4957811520931151,0.8428314337132573,0.5168024308804217,0.125,0.11688311688311688,0.12080536912751678,0.9107025607353907,0.9167217448777264,0.5172538044583566,0.03463783506544418,1387,126,136,18,0.08,0.16458486407053638,0.7272727272727273,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""majority"", ""truncation_factor"": -1.0}",3,-1.0,1.0,majority
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.09516783488691534,0.09238152369526095,0.0027863111916543865,0.49867383112591307,0.8422315536892622,0.5135556776336684,0.11888111888111888,0.11038961038961038,0.11447811447811448,0.9101049868766404,0.9167217448777264,0.5139397487109044,0.028033062819021543,1387,126,137,17,0.12,0.16891891891891891,0.6493506493506493,"{""deformation_factor"": 1.0, ""k_neighbors"": 3, ""selection_strategy"": ""combined"", ""truncation_factor"": -1.0}",3,-1.0,1.0,combined
Serting_Basemap,gsmote,spatial,1667,154,1513,0.09238152369526095,2420,1087,0.08797052076697598,0.09238152369526095,-0.004411002928284974,0.48100660080170987,0.5728854229154169,0.4789100522742294,0.08358208955223881,0.36363636363636365,0.13592233009708737,0.9017051153460381,0.5941837409120951,0.42612849572583456,-0.02491152663307945,899,614,98,56,0.05,0.1706371191135734,1.0,"{""deformation_factor"": 0.0, ""k_neighbors"": 3, ""selection_strategy"": ""minority"", ""truncation_factor"": 0.0}",3,0.0,0.0,minority
