id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Aniso_meanW3,HA_Iso_meanW3,HA_Alpha_meanW3,YA_Double_meanW3,YA_Vol_meanW3,YA_Surf_meanW3,YA_He_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
85,102.4876464,2.953543347,Healthy,Serting_Basemap,0.1935493979189131,0.028911976764599483,0.03128149960603979,0.10568361729383469,,,,,,,,0.8182976986037418,0.7400719400774048,0.29363665156603075,51243_1476
86,102.4876429,2.953467768,Healthy,Serting_Basemap,0.2013349731763204,0.026005391859345965,0.027132978662848473,0.1016589171356625,,,,,,,,0.7417429861874498,0.7712206377845298,0.32897051467943705,51243_1476
87,102.4876418,2.953395678,Healthy,Serting_Basemap,0.19780214296446907,0.024120573575297993,0.022320808428857062,0.09648682590987948,,,,,,,,0.7190402503515282,0.7826218608767279,0.34427154181863956,51243_1476
88,102.4877081,2.953430561,Healthy,Serting_Basemap,0.2122432440519333,0.025471582180923887,0.022881224751472473,0.09096629089779323,,,,,,,,0.7123233593143938,0.7856963102842159,0.3999773726583114,51243_1476
89,102.4877057,2.953509627,Healthy,Serting_Basemap,0.19913178516758812,0.029060006762544315,0.029852089575595327,0.10259865058792962,,,,,,,,0.8097419213045398,0.7453019101454633,0.31993171102525475,51243_1476
90,102.487715,2.953594507,Healthy,Serting_Basemap,0.18524528377585942,0.0316013784872161,0.030361363457308874,0.10919751640823153,,,,,,,,0.9067521542762834,0.7085371002955283,0.2582768786334101,51243_1476
91,102.4877069,2.953665435,Healthy,Serting_Basemap,0.14742370777659947,0.028003674000501633,0.02635550478266345,0.1091768882340855,,,,,,,,0.9749455819251744,0.6807377079128589,0.1490519513092688,51243_1476
92,102.4877069,2.953745664,Healthy,Serting_Basemap,0.13864575657579634,0.02523225111265977,0.025818134968479473,0.11215850793653065,,,,,,,,0.9391872584209199,0.692060558111884,0.10560924349021125,51243_1476
95,102.4877104,2.95396891,Unhealthy,Serting_Basemap,0.19011941883299086,0.02302715244392554,0.024664903059601784,0.14445401893721688,,,,,,,,0.7062497676253521,0.783931289103318,0.13648842000164388,51243_1476
96,102.4877767,2.954008444,Healthy,Serting_Basemap,0.17835303975476158,0.022790426595343485,0.025787425744864676,0.16069256431526607,,,,,,,,0.7301075203309034,0.7733913309848698,0.05208879049748083,51243_1477
98,102.4877778,2.953872403,Healthy,Serting_Basemap,0.1576477355427212,0.02288965694606304,0.024968081671330664,0.13449558118979135,,,,,,,,0.8017563889458549,0.7464275225146497,0.07924930343050787,51243_1476
99,102.4877767,2.953781709,Healthy,Serting_Basemap,0.15063654051886666,0.0223888847976923,0.024264678152071104,0.11596612632274628,,,,,,,,0.8153309508344855,0.7412069959460504,0.13004526401349867,51243_1476
100,102.4877801,2.953699154,Healthy,Serting_Basemap,0.14791682859261832,0.029013374406430457,0.02722665212220616,0.1122309383418825,,,,,,,,0.9954400942247411,0.6720359337790797,0.13717546251212182,51243_1476
101,102.4877743,2.953632878,Healthy,Serting_Basemap,0.15284815265072715,0.03220583664046393,0.028832862981491618,0.11141032063298756,,,,,,,,1.0469498068455116,0.6519303716302322,0.15680795965717576,51243_1476
102,102.4877755,2.953546835,Healthy,Serting_Basemap,0.17846033142672646,0.029907544660899375,0.027808916858500905,0.09515020002921422,,,,,,,,0.8991899314290087,0.7129351681031464,0.3044843740268368,51243_1476
103,102.4877801,2.953471257,Healthy,Serting_Basemap,0.2018822216325336,0.027799928560853004,0.026379813957545493,0.09197087254789141,,,,,,,,0.7834775790515636,0.7579269565576066,0.3740350238311832,51243_1476
