id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Entropy_meanW3,HA_Anisotropy_meanW3,HA_Alpha_meanW3,YA_Yamaguchi_dbl_r_meanW3,YA_Yamaguchi_vol_g_meanW3,YA_Yamaguchi_surf_b_meanW3,YA_Yamaguchi_hlx_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
821,102.6719321,2.744206488,Healthy,Palong_Basemap,0.09794025288687812,0.024801304356919393,0.02693645904461543,0.06385010356704394,0.8738288150893317,0.1682482726044125,43.70501412285699,-20.31942876180013,-10.189454926384819,-16.033756468031143,-21.07588068644206,1.1371573096542946,0.5958776324198433,0.21070569388072927,51335_1372
822,102.6719681,2.744132999,Healthy,Palong_Basemap,0.1000063485569424,0.025284505759676296,0.02658419559399287,0.06917990661329693,0.8662472301059299,0.1797294302119149,42.78422546386719,-20.697369045681423,-10.02148363325331,-15.628365092807346,-21.07588068644206,1.1417732750124239,0.5963870483989103,0.18220417440309888,51335_1372
823,102.6720115,2.74418394,Healthy,Palong_Basemap,0.10313882927099864,0.026370893336004682,0.028694166491429012,0.07891594949695799,0.842025465435452,0.1656543662150701,40.573114183213974,-20.99597930908203,-9.615454249911839,-13.999451531304253,-20.813145955403645,1.1429900872995762,0.5927580909731843,0.13305269951147314,51336_1372
826,102.6717935,2.744259935,Healthy,Palong_Basemap,0.10279115537802379,0.016519723253117666,0.015958599021865263,0.05173515900969505,0.9137591322263082,0.28726038999027675,49.92849349975586,-16.657544877794052,-11.451819631788466,-19.865476608276367,-21.07671356201172,0.8706665904821232,0.723081022574821,0.33040324924999614,51335_1372
827,102.6714778,2.744155546,Healthy,Palong_Basemap,0.12049598412381278,0.01986007309622235,0.016411018557846546,0.0693762596282694,0.849196023411221,0.26282242437203723,44.392455630832245,-19.666730668809677,-11.138777414957682,-13.934849527147081,-18.699959648980034,0.8995252756020277,0.7170044030933718,0.2692322136472503,51335_1372
828,102.6714436,2.744210663,Healthy,Palong_Basemap,0.1067524395055241,0.021740509817997616,0.01784134976979759,0.0948394884665807,0.897546821170383,0.2064420762989256,46.70457034640842,-20.481698777940537,-9.735638406541613,-17.623251067267525,-20.120746612548828,1.0348015843097005,0.6616077390634253,0.05909438517097691,51335_1372
829,102.6715096,2.744253254,Healthy,Palong_Basemap,0.11087429026762645,0.021609211754467752,0.018591074893871944,0.07366534612245029,0.8998884558677673,0.1656788248154852,47.011720445421005,-20.49590343899197,-9.689399189419216,-17.715894805060493,-20.651035096910263,1.0010997289714934,0.6737826004801112,0.20163117730721286,51335_1372
830,102.6715697,2.744277472,Healthy,Palong_Basemap,0.11206572833988401,0.0197847302382191,0.017870981349713273,0.06231631255812115,0.885095583068,0.17401679936382505,46.23114310370551,-19.3857421875,-10.302194701300728,-16.84732256995307,-20.698407491048176,0.933758586786049,0.6998913700933487,0.28528978973735575,51335_1372
832,102.6715689,2.744359312,Unhealthy,Palong_Basemap,0.07386844977736473,0.02058394770655367,0.02192021140621768,0.056143868714571,0.9450291130277846,0.12351538903183407,50.00209850735135,-20.49020512898763,-9.546465661790636,-20.63402705722385,-21.07671356201172,1.2023636235054809,0.5641413398731712,0.13633001294329763,51335_1372
833,102.6715121,2.744331754,Healthy,Palong_Basemap,0.09193450874752468,0.024023625171846814,0.022119311822785273,0.07035109235180749,0.9249929587046305,0.14362693991925982,48.72214126586914,-20.775209850735134,-9.305425643920898,-19.724183824327255,-21.02152548895942,1.1856121633936207,0.5856500210920776,0.13299649660542812,51335_1372
834,102.6714561,2.744313382,Healthy,Palong_Basemap,0.08443940016958448,0.02508367391096221,0.023013694004880056,0.08064994215965271,0.9292966590987312,0.16862800551785362,49.429314931233726,-20.47581164042155,-9.298178884718153,-20.481494903564453,-20.80814594692654,1.273117805952447,0.541947226709234,0.022953983318768502,51335_1372
837,102.6713735,2.744177259,Healthy,Palong_Basemap,0.10172611309422387,0.02246863664024406,0.019192735354105633,0.09675661060545179,0.9108107487360636,0.19357936912112766,47.124102698432075,-20.665678024291992,-9.543164041307238,-18.302249908447266,-20.620528750949436,1.0837652011172099,0.6381709099896306,0.025037456137953024,51335_1372
838,102.6714394,2.744102935,Healthy,Palong_Basemap,0.11350121431880528,0.01933882592452897,0.017302251006993983,0.07611115649342537,0.863710986243354,0.2650603883796268,43.50534100002713,-20.472431182861328,-10.513430171542698,-14.589771058824327,-19.299957699245876,0.9128486404571762,0.7088404085228457,0.19719208016446638,51335_1372
839,102.6713618,2.744107945,Healthy,Palong_Basemap,0.11179152213864857,0.02037683253486951,0.01855315702656905,0.07646178205808003,0.8848199314541287,0.23223520153098637,43.911610497368706,-20.969079971313477,-9.745532671610514,-15.670536253187391,-20.369496451483833,0.9527541660783122,0.6916533827601272,0.18767128806221764,51335_1372
840,102.6714169,2.744372674,Unhealthy,Palong_Basemap,0.07161583792832163,0.025586436192194622,0.024012800099121198,0.07633186587029034,0.948114256064097,0.1621081249581443,51.028162214491104,-20.67078759935167,-9.326583120557997,-21.044448852539062,-20.631326887342667,1.3943418495036073,0.47354243666210366,-0.031876317245100455,51335_1372
841,102.671381,2.744452009,Unhealthy,Palong_Basemap,0.06458416912290785,0.02459784286717574,0.02423405150572459,0.0796174051033126,0.9541957974433899,0.15918944858842426,51.810310787624786,-20.262522167629665,-9.713866657680935,-21.07671356201172,-19.652483834160698,1.425818224576999,0.44836761767808403,-0.10425153859153383,51335_1372
842,102.6714511,2.74446203,Healthy,Palong_Basemap,0.066867060545418,0.02553529602785905,0.025302427510420483,0.07624191666642825,0.9754022823439704,0.13809678124056923,53.10446421305338,-21.033357196384006,-9.61036205291748,-21.07671356201172,-20.367875840928818,1.4261536859220936,0.4473020607951917,-0.06550851179051141,51335_1372
844,102.6715346,2.744426121,Unhealthy,Palong_Basemap,0.06470007863309649,0.02077041504283746,0.023277954301900335,0.055732825150092445,0.9650454719861349,0.11470226281219059,51.666151682535805,-20.980528513590496,-9.62528165181478,-21.07671356201172,-21.07671356201172,1.2829275710687744,0.5139746092589655,0.07445850096870094,51335_1372
845,102.6715338,2.74449627,Unhealthy,Palong_Basemap,0.06501010018918249,0.01963433830274476,0.02208253399779399,0.056800531016455755,0.9734138978852166,0.1343790946735276,52.35231399536133,-20.96520932515462,-9.9321870803833,-21.07671356201172,-21.075906329684788,1.243060122096512,0.5360749352807784,0.06739616313840051,51335_1372
847,102.6716783,2.744355972,Healthy,Palong_Basemap,0.07871428297625647,0.017387418697277706,0.019331316360168986,0.053432748549514346,0.9302484724256728,0.21295440196990967,50.25552241007487,-19.821107228597004,-10.118318557739258,-20.867705663045246,-21.07671356201172,1.047273695236813,0.6381454564385493,0.1913136764015151,51335_1372
848,102.6717284,2.744306701,Healthy,Palong_Basemap,0.09462469816207886,0.016000002001722653,0.015947245475318696,0.05081068062120014,0.916714436478085,0.2824247744348314,50.19680743747287,-17.86049355400933,-10.800996674431694,-20.523275163438583,-21.07671356201172,0.8977924348500155,0.7107336430646769,0.3012610680250527,51335_1372
849,102.6718445,2.744321733,Healthy,Palong_Basemap,0.09825421621402104,0.01732237223121855,0.017437208029958937,0.05682294112112787,0.9219898449050056,0.3007999029424455,49.293143378363716,-17.076263851589626,-11.320657200283474,-19.173652331034344,-20.950719409518772,0.9217939970278967,0.700244271539025,0.26716555684183013,51335_1372
852,102.6719397,2.744416935,Unhealthy,Palong_Basemap,0.11000885317722957,0.01572348363697529,0.017444587726559904,0.08313331007957458,0.8522420459323459,0.3626292215453254,41.60575527615018,-18.048274993896484,-11.66446950700548,-13.628901587592232,-20.756569120619034,0.7916145121232206,0.749889582340143,0.13914902186282824,51335_1372
853,102.6719881,2.744485413,Unhealthy,Palong_Basemap,0.1130131193333202,0.01686758982638518,0.02125981253468328,0.09663568726844257,0.8259924319055345,0.2920810083548228,38.319099002414276,-19.622472339206272,-10.813511636522081,-12.955461608039009,-20.971941630045574,0.8031797833427603,0.740260275209242,0.07811841302768438,51335_1372
854,102.6720541,2.74446036,Healthy,Palong_Basemap,0.12884341014756096,0.01922709494829178,0.02402658677763409,0.11261094527112113,0.805859817398919,0.23073138462172615,36.43414518568251,-20.63001314798991,-9.954248428344727,-12.314590983920628,-21.061937120225693,0.8039587787696539,0.7402981108783926,0.06722788184248205,51336_1372
