stage,cv,estate,model,feature_set,repeat,n,n_pos,n_neg,pos_rate,pr_auc,pr_auc_lift,roc_auc,precision_at_1pct,recall_at_1pct,enrichment_at_1pct,precision_at_5pct,recall_at_5pct,enrichment_at_5pct,precision_at_10pct,recall_at_10pct,enrichment_at_10pct,precision_at_20pct,recall_at_20pct,enrichment_at_20pct
supervised,spatial_5fold_repeated,AHCensus_Basemap,logreg_l2,all14,0,2511,160,2351,0.06371963361210672,0.07346613866086352,0.009746505048756793,0.5393103998298597,0.07692307692307693,0.0125,1.2072115384615387,0.0873015873015873,0.06875,1.3700892857142857,0.06746031746031746,0.10625,1.0587053571428573,0.073558648111332,0.23125,1.1544110337972167
supervised,spatial_5fold_repeated,AHCensus_Basemap,logreg_l1,all14,0,2511,160,2351,0.06371963361210672,0.07378737974545337,0.010067746133346642,0.5299898979157806,0.038461538461538464,0.00625,0.6036057692307694,0.1111111111111111,0.0875,1.7437500000000001,0.08333333333333333,0.13125,1.3078125,0.07554671968190854,0.2375,1.1856113320079522
supervised,spatial_5fold_repeated,AHCensus_Basemap,svm_rbf,all14,0,2511,160,2351,0.06371963361210672,0.06795347505905933,0.004233841446952602,0.5157459591663123,0.07692307692307693,0.0125,1.2072115384615387,0.07936507936507936,0.0625,1.2455357142857144,0.06349206349206349,0.1,0.9964285714285714,0.061630218687872766,0.19375,0.9672092445328033
supervised,spatial_5fold_repeated,AHCensus_Basemap,knn_25,all14,0,2511,160,2351,0.06371963361210672,0.0910610842238976,0.02734145061179087,0.5443986601446192,0.15384615384615385,0.025,2.4144230769230774,0.1111111111111111,0.0875,1.7437500000000001,0.10317460317460317,0.1625,1.6191964285714286,0.08548707753479125,0.26875,1.3416128230616302
supervised,spatial_5fold_repeated,AHCensus_Basemap,lda_shrink,all14,0,2511,160,2351,0.06371963361210672,0.07296652051177537,0.009246886899668641,0.537914717141642,0.038461538461538464,0.00625,0.6036057692307694,0.0873015873015873,0.06875,1.3700892857142857,0.07539682539682539,0.11875,1.1832589285714286,0.0775347912524851,0.24375,1.216811630218688
supervised,spatial_5fold_repeated,AHCensus_Basemap,gaussian_nb,all14,0,2511,160,2351,0.06371963361210672,0.07695407880968451,0.013234445197577785,0.5540780518928117,0.038461538461538464,0.00625,0.6036057692307694,0.07936507936507936,0.0625,1.2455357142857144,0.09523809523809523,0.15,1.4946428571428572,0.07554671968190854,0.2375,1.1856113320079522
supervised,spatial_5fold_repeated,AHCensus_Basemap,rf_balanced,all14,0,2511,160,2351,0.06371963361210672,0.0705544756528104,0.00683484204070367,0.5176600382815824,0.07692307692307693,0.0125,1.2072115384615387,0.07936507936507936,0.0625,1.2455357142857144,0.08333333333333333,0.13125,1.3078125,0.07157057654075547,0.225,1.123210735586481
supervised,spatial_5fold_repeated,AHCensus_Basemap,extratrees_balanced,all14,0,2511,160,2351,0.06371963361210672,0.07150454988548055,0.007784916273373826,0.5219082305401956,0.11538461538461539,0.01875,1.810817307692308,0.06349206349206349,0.05,0.9964285714285714,0.07142857142857142,0.1125,1.120982142857143,0.06560636182902585,0.20625,1.0296098409542744
supervised,spatial_5fold_repeated,AHCensus_Basemap,hist_gbdt_balanced,all14,0,2511,160,2351,0.06371963361210672,0.07383379319473075,0.01011415958262403,0.5446219693747342,0.07692307692307693,0.0125,1.2072115384615387,0.0873015873015873,0.06875,1.3700892857142857,0.07539682539682539,0.11875,1.1832589285714286,0.07554671968190854,0.2375,1.1856113320079522
supervised,spatial_5fold_repeated,AHCensus_Basemap,xgboost_balanced,all14,0,2511,160,2351,0.06371963361210672,0.06716123725584644,0.0034416036437397157,0.496062845597618,0.038461538461538464,0.00625,0.6036057692307694,0.06349206349206349,0.05,0.9964285714285714,0.07142857142857142,0.1125,1.120982142857143,0.073558648111332,0.23125,1.1544110337972167
