id,Long,Lat,Class,y,HH_mean,HH_std,HH_min,HH_max,HH_p25,HH_p50,HV_mean,HV_std,HV_min,HV_max,HV_p25,HV_p50,VH_mean,VH_std,VH_min,VH_max,VH_p25,VH_p50,VV_mean,VV_std,VV_min,VV_max,VV_p25,VV_p50,H_mean,H_std,A_mean,A_std,alpha_mean,alpha_std,Pd_mean,Pd_std,Pv_mean,Pv_std,Ps_mean,Ps_std,Pc_mean,Pc_std
1,102.434761,2.946644,Healthy,0,0.148677968316608,0.017556821208870265,0.12760935723781586,0.17194190621376038,0.13073064386844635,0.15780438482761383,0.020424848629368678,0.0028327623870282913,0.016064811497926712,0.02479926496744156,0.01842884160578251,0.019513266161084175,0.016452146280142996,0.0013715501719739494,0.013541116379201412,0.018276246264576912,0.0155414380133152,0.0168147049844265,0.08814588603046206,0.020171771467719136,0.05589987337589264,0.12254543602466583,0.08005395531654358,0.09036555886268616,0.8870296875635783,0.005991064279592899,0.3011884391307831,0.04013574335883221,44.212762196858726,0.8710192303689701,-16.807264116075302,0.9275212695103783,-9.858942349751791,0.33220114986458377,-13.769295480516222,0.2686838178844145,-21.07671356201172,0.0
2,102.434488,2.946161,Healthy,0,0.1496032269464599,0.02939091633973414,0.11486326158046722,0.21333324909210205,0.13135869801044464,0.14378778636455536,0.019752194691035483,0.0035328380053446817,0.014681857079267502,0.025869419798254967,0.017307357862591743,0.020163066685199738,0.015101730823516846,0.0062811413557943745,0.008993548341095448,0.029051780700683594,0.01040000282227993,0.0127615537494421,0.09894643144475089,0.013360243166600857,0.08007559925317764,0.12079095095396042,0.09093040227890015,0.09459934383630753,0.8517663346396552,0.0208844523407487,0.3193841709030999,0.026654701412747457,42.9924685160319,0.9784818909011248,-17.099589135911728,0.65732043104402,-10.352667914496529,0.6366798204933933,-13.458396699693468,0.5959695467382866,-20.91369480556912,0.19804040744684573
3,102.434845,2.946645,Healthy,0,0.1324186772108078,0.019265216854466194,0.1099710687994957,0.17194190621376038,0.11899924278259277,0.12818364799022675,0.022447404141227405,0.002598515834088149,0.01842884160578251,0.0259677916765213,0.019513266161084175,0.023868707939982414,0.017659965799086623,0.0018324344445213381,0.013541116379201412,0.02004225365817547,0.016915161162614822,0.017995020374655724,0.09492851710981792,0.01706477153005159,0.06297384202480316,0.12254543602466583,0.08932356536388397,0.09083513170480728,0.8838839597172208,0.004483865591687605,0.25380562080277336,0.04187201070217162,43.348181830512154,0.8665672008068837,-18.054236094156902,1.2720309577183246,-9.559780968560112,0.32490287448579075,-13.966359350416395,0.5481362883240265,-21.07671356201172,0.0
4,102.434685,2.946089,Healthy,0,0.15907017555501726,0.01603001252474254,0.12246169149875641,0.18704339861869812,0.15479302406311035,0.15862983465194702,0.021259745065536764,0.005563083219814887,0.014769363217055798,0.0314386747777462,0.017310211434960365,0.018056200817227364,0.01753789817707406,0.004522796825176309,0.010833417065441608,0.024748411029577255,0.014349878765642643,0.016305452212691307,0.07703464561038548,0.013576220347943806,0.061403125524520874,0.10709906369447708,0.06588784605264664,0.0749039426445961,0.8064868979983859,0.015085796956525833,0.3012366228633457,0.02217947801235376,41.555491553412544,0.7802378146990074,-16.662371317545574,0.12521256850492726,-11.403487311469185,0.1850889525933285,-12.040854136149088,0.3465515126553169,-20.090603086683487,0.6321770729035139
5,102.43492,2.946778,Healthy,0,0.14346410748031405,0.037677530001425555,0.09880896657705307,0.21575914323329926,0.11236795783042908,0.1471068114042282,0.020692930453353457,0.0017052051213166132,0.018118835985660553,0.02406027354300022,0.019970005378127098,0.020512057468295097,0.017720561888482835,0.002445872507657796,0.014536692760884762,0.021855250000953674,0.015413569286465645,0.017625533044338226,0.09342239548762639,0.014377403389401222,0.06354615837335587,0.11179685592651367,0.08483389765024185,0.09628865867853165,0.8326467010709975,0.026853535095430953,0.19724642071459028,0.05039849477719013,38.285985734727646,2.508862006415192,-19.395694732666016,1.3513067604937719,-9.72637293073866,0.2887763656807637,-12.763190163506401,0.8408364478965595,-21.07671356201172,0.0
6,102.434262,2.945335,Unhealthy,1,0.10470838927560383,0.02967683924686636,0.08422531932592392,0.18650470674037933,0.08851700276136398,0.09555935114622116,0.01255920963982741,0.00211044799895855,0.010886473581194878,0.018270276486873627,0.011437143199145794,0.011645610444247723,0.01528851967304945,0.0022352278295832634,0.012914755381643772,0.019160857424139977,0.01363912783563137,0.014552396722137928,0.08922595199611452,0.07340494475686579,0.041705209761857986,0.29015421867370605,0.05201302468776703,0.06506410986185074,0.8284981648127238,0.047979778658835064,0.3185478183958266,0.08650199706554516,40.472322675916885,4.182507962978422,-18.04203118218316,1.8805194356135329,-11.771111912197536,0.7817924104366726,-13.642447683546278,1.717925495445759,-21.067609151204426,0.021639666237482532
7,102.434684,2.946372,Healthy,0,0.11827708780765533,0.011180051114526053,0.0981808453798294,0.13544119894504547,0.1138654425740242,0.12091448903083801,0.01683079234013955,0.0018757628415661234,0.013244928792119026,0.01984734646975994,0.016467655077576637,0.016793370246887207,0.012657201538483301,0.004095362490261085,0.00943845696747303,0.02344716154038906,0.010002493858337402,0.011339914053678513,0.0761812933617168,0.008079371421246453,0.06185200810432434,0.09101966768503189,0.07286649942398071,0.07581760734319687,0.8116361829969618,0.01969976936707271,0.4877617226706611,0.04616059331767427,43.63771650526259,1.5962124916261982,-15.500781377156576,0.7479446390244664,-13.17834578620063,1.5393136254612005,-13.063906033833822,0.4793142943537,-20.44512473212348,0.8624334725081346
8,102.434882,2.946433,Healthy,0,0.11214476823806763,0.02103875682987203,0.09046430140733719,0.1637289822101593,0.09507293999195099,0.10890717804431915,0.017560027746690646,0.0017170116353465005,0.0158523041754961,0.02195911854505539,0.016224337741732597,0.017459305003285408,0.014493299648165703,0.0005502041330035326,0.013441881164908409,0.015356108546257019,0.014210113324224949,0.014440626837313175,0.08308459404442045,0.00882266977821509,0.06877876818180084,0.09662090986967087,0.07788277417421341,0.07968001067638397,0.8602062066396078,0.015809476288051193,0.16193060452739397,0.07141255952357001,40.27450646294488,1.6171920743558508,-20.24796422322591,0.9408486309405064,-10.235692342122396,0.4511981406792447,-14.095113224453396,0.9357309185392579,-21.07671356201172,0.0
9,102.434916,2.946644,Healthy,0,0.10600643936130735,0.01206760038933765,0.07535945624113083,0.11899924278259277,0.10644256323575974,0.1099710687994957,0.024092635553744104,0.0028781138768376154,0.021413620561361313,0.030819466337561607,0.021580658853054047,0.023868707939982414,0.02169081216884984,0.00260231566486126,0.01909676194190979,0.02773270756006241,0.02004225365817547,0.021080907434225082,0.0900161440173785,0.012198082862794281,0.06354615837335587,0.10817746818065643,0.08498787134885788,0.09157390147447586,0.8752824001842074,0.011311167525967888,0.209570383032163,0.040181149630775764,42.21746571858724,1.1680208681970334,-19.407553566826714,1.277361951346668,-9.361004193623861,0.19836129398811436,-14.458483272128635,0.966460938274683,-21.07671356201172,0.0
10,102.434297,2.945276,Healthy,0,0.1280372275246514,0.030452521150829057,0.08422531932592392,0.18650470674037933,0.10495751351118088,0.12243573367595673,0.011881525214347575,0.0003781518598505303,0.011437143199145794,0.012649369426071644,0.011593273840844631,0.011795924976468086,0.014157680277195241,0.0017712412105664213,0.011438621208071709,0.01648942194879055,0.012914755381643772,0.013992349617183208,0.09970641964011723,0.06798828584936022,0.06506410986185074,0.29015421867370605,0.0664779394865036,0.0739763155579567,0.7777187890476651,0.04457106153768656,0.42630452248785233,0.05161671786663614,38.66524802313911,3.7704206473272937,-16.313920338948567,0.9792553781684008,-12.670679728190104,0.7199673820205478,-12.007790035671658,1.0259841101381444,-20.978409237331814,0.20029365148118453
