id,Long,Lat,Class,y,HH_mean,HH_std,HH_min,HH_max,HH_p25,HH_p50,HV_mean,HV_std,HV_min,HV_max,HV_p25,HV_p50,VH_mean,VH_std,VH_min,VH_max,VH_p25,VH_p50,VV_mean,VV_std,VV_min,VV_max,VV_p25,VV_p50,H_mean,H_std,A_mean,A_std,alpha_mean,alpha_std,Pd_mean,Pd_std,Pv_mean,Pv_std,Ps_mean,Ps_std,Pc_mean,Pc_std
645,102.4883031,2.952932326,Healthy,0,0.1769009605050087,0.028751306785466085,0.12433616071939468,0.2243676781654358,0.1618763506412506,0.1714334636926651,0.022873891103598807,0.002276109189527093,0.01925063319504261,0.026573482900857925,0.021107032895088196,0.023690838366746902,0.023000245499942038,0.002429870697676568,0.019870217889547348,0.026242610067129135,0.020697878673672676,0.022807933390140533,0.12439665860599941,0.03354764400359748,0.07404918223619461,0.1838061362504959,0.10495317727327347,0.11620785295963287,0.8454012738333808,0.009474976403057157,0.41075024008750916,0.03163947990298638,42.97326363457574,0.46801155414357726,-15.41539732615153,0.5463255710036727,-10.359163920084635,0.3524828803919063,-12.20456271701389,0.1342793097625378,-20.98206901550293,0.14559170941413335
646,102.4883077,2.953006741,Healthy,0,0.18961944348282284,0.03142787634813177,0.15740171074867249,0.25401315093040466,0.1617186814546585,0.1948184370994568,0.022219838988449838,0.0019471338539125875,0.019505314528942108,0.02518710121512413,0.021107032895088196,0.02117760106921196,0.022002813095847767,0.0020928143568963997,0.018518397584557533,0.02501010149717331,0.020843693986535072,0.021636351943016052,0.11395396540562312,0.031460528620717666,0.07505872845649719,0.1838061362504959,0.0945483148097992,0.10495317727327347,0.8374350203408135,0.011054651027830124,0.37738314270973206,0.04017523256856444,42.98205990261502,0.41456558717970676,-15.700065082973904,0.6702479234390658,-10.217300626966688,0.28904509184477095,-12.062669118245443,0.15598820793607246,-20.734112845526802,0.5654955200897103
648,102.4881729,2.953009067,Healthy,0,0.1661957949399948,0.03931221682803949,0.12037980556488037,0.2462570071220398,0.135875403881073,0.15977485477924347,0.023041050053305097,0.002988058044002625,0.016516679897904396,0.027074962854385376,0.02191588468849659,0.023265603929758072,0.024337586636344593,0.0032730376720237226,0.01802210323512554,0.030047079548239708,0.022350629791617393,0.025217615067958832,0.11748955398797989,0.025188625655695896,0.08762113004922867,0.16177894175052643,0.09484252333641052,0.10462284833192825,0.8777638077735901,0.017765842294816654,0.34099846084912616,0.010757843146583174,45.093140072292755,1.3053734562683812,-16.21284082200792,0.5546162546370782,-9.997953308953178,0.27987885874919705,-13.332501093546549,1.2267603812467671,-19.630726920233833,1.0876999137284564
649,102.4881729,2.953082319,Healthy,0,0.17511736187669966,0.038341562345219786,0.12246859073638916,0.2462570071220398,0.14787626266479492,0.15977485477924347,0.024541261709398694,0.002127396275941037,0.02091272734105587,0.027198242023587227,0.023265603929758072,0.025106156244874,0.02599663080440627,0.002492840153805209,0.021032128483057022,0.030047079548239708,0.02520766668021679,0.02547910436987877,0.10888690087530348,0.02399796628290928,0.0913478434085846,0.16177894175052643,0.09212464094161987,0.09720514714717865,0.8600383930736117,0.022875393385739625,0.333934572007921,0.02081671893331234,43.92457622951932,1.4186298129385013,-16.18676323360867,0.656958560174705,-10.200085216098362,0.32603241665062277,-12.578738000657824,0.8777959505572057,-18.866515689426,0.6668872006869133
651,102.4879066,2.952932326,Healthy,0,0.1599150084786945,0.021650431796020282,0.12669332325458527,0.19898979365825653,0.14677268266677856,0.1528022438287735,0.02010358663068877,0.003181266680554962,0.013683924451470375,0.024767503142356873,0.01806982234120369,0.02029806561768055,0.02170934693680869,0.002904220407396365,0.015507977455854416,0.02530493587255478,0.020045101642608643,0.02224923111498356,0.08702117204666138,0.01978277724012748,0.051718004047870636,0.1211402416229248,0.07304421067237854,0.08928835391998291,0.8988495601548089,0.006460983810296753,0.2987034304274453,0.03550140583846369,44.68135748969184,0.5898420474351017,-16.898093859354656,0.9101340014663434,-9.660247908698189,0.41980320706783186,-13.901582823859322,0.520648459153826,-20.806629604763454,0.43077703249196897
652,102.4881717,2.952626524,Healthy,0,0.1628445726301935,0.034297076313449575,0.11283216625452042,0.23857399821281433,0.14504681527614594,0.14880263805389404,0.02111201774742868,0.0021018036486678215,0.017706463113427162,0.024662207812070847,0.019722679629921913,0.0205153226852417,0.021303268149495125,0.0032542435561975025,0.01702711544930935,0.028356555849313736,0.01971493288874626,0.021484896540641785,0.0907473506198989,0.008657970568146309,0.0786651000380516,0.10544511675834656,0.0837474837899208,0.08931009471416473,0.8392928507592943,0.014947062355985868,0.24430111547311148,0.04266931247395434,41.320070054796005,1.1054203086848446,-16.983547846476238,0.3714256213215738,-10.075929535759819,0.23049636465942883,-12.49611653221978,0.3161618402709877,-21.04495408799913,0.08982935776487225
653,102.4882984,2.952625362,Healthy,0,0.15067988965246412,0.026846071140731387,0.11283216625452042,0.19585803151130676,0.12848497927188873,0.14880263805389404,0.024849079756273165,0.0028042859023858424,0.020189160481095314,0.029537947848439217,0.02296394482254982,0.025053389370441437,0.022723779910140567,0.0037010331529014817,0.01702711544930935,0.028979413211345673,0.020181778818368912,0.022677332162857056,0.0822244683901469,0.01027759112305205,0.05972800403833389,0.09204300493001938,0.0799836814403534,0.08681739866733551,0.8666970332463583,0.0059449384006245035,0.2828502141767078,0.02945558284435674,44.272691090901695,0.8419596041068481,-16.449969079759384,0.4836365356550601,-9.995087093777126,0.23371012181905712,-12.890369097391764,0.41782162950106866,-20.977468914455837,0.20857141376973795
654,102.4882322,2.952585828,Healthy,0,0.17999090254306793,0.02802429765245663,0.14880263805389404,0.23857399821281433,0.16031523048877716,0.16699084639549255,0.02350313464800517,0.003252397534071326,0.019722679629921913,0.029548566788434982,0.020654505118727684,0.02296394482254982,0.022438687996731863,0.0016468984718128583,0.020181778818368912,0.025857383385300636,0.021484896540641785,0.02209269255399704,0.09700546248091592,0.011690169531215527,0.0799836814403534,0.1205454021692276,0.08905886858701706,0.09204300493001938,0.8527907729148865,0.010349911327506471,0.28249503837691414,0.03262357296465401,42.35630204942491,1.3986899584857382,-16.827650282118057,0.3573534798418973,-10.135994487338596,0.2379485464828766,-12.37650203704834,0.2154333502435965,-20.96540853712294,0.2157503514735278
655,102.4881043,2.952584666,Healthy,0,0.1807807617717319,0.028884023324379175,0.14627623558044434,0.23857399821281433,0.1575905978679657,0.16573713719844818,0.021631645038723946,0.003007894360327897,0.01614297181367874,0.02590426616370678,0.019722679629921913,0.020654505118727684,0.022796768902076617,0.002709862922694154,0.018316902220249176,0.028356555849313736,0.021484896540641785,0.022645825520157814,0.09092348648442163,0.014383094817142079,0.07468506693840027,0.1205454021692276,0.08000730723142624,0.08726154267787933,0.8186362054612901,0.019912789226955524,0.2059384435415268,0.037118497081140435,40.48346201578776,0.5209834111821185,-17.54839579264323,1.0416710335518433,-9.97974067264133,0.3040493654274785,-12.574648645189074,0.4534409656843557,-21.07671356201172,0.0
656,102.4883682,2.952590479,Healthy,0,0.15814077771372265,0.020512667429472737,0.12472137063741684,0.19585803151130676,0.14447446167469025,0.15753130614757538,0.02917748151554002,0.004300165219960096,0.023999985307455063,0.03754200413823128,0.026539351791143417,0.028077630326151848,0.026833637927969296,0.003907829756239858,0.021523814648389816,0.03159279748797417,0.022436736151576042,0.027899842709302902,0.07876051051749124,0.009044300379085036,0.05972800403833389,0.09179039299488068,0.07381046563386917,0.08200137317180634,0.8600139286783006,0.014055887073941838,0.2670010013712777,0.021493678476381273,43.902559492323135,1.1046399893784522,-16.204942491319443,0.40835580555618506,-9.957651244269478,0.19749822690831442,-12.854915618896484,0.4841807788436765,-20.81758181254069,0.6065410988471323
657,102.4884333,2.952628269,Healthy,0,0.1556483656167984,0.017139160475168485,0.12688478827476501,0.17883776128292084,0.13821177184581757,0.16176436841487885,0.03007502584821648,0.004963809232421643,0.019792674109339714,0.03754200413823128,0.02935265377163887,0.030419891700148582,0.028261486854818132,0.005262942959160796,0.02169034257531166,0.0368925966322422,0.023262307047843933,0.028277002274990082,0.09614480121268167,0.02754023142386099,0.07381046563386917,0.16233912110328674,0.07965129613876343,0.08349978923797607,0.8418812420633104,0.020892971290544363,0.28152001400788623,0.038474059055161554,42.63689846462674,1.4425060637044247,-15.873697280883789,0.4261916793244077,-10.239908536275228,0.49988856805526277,-12.27449173397488,0.8568056051259648,-20.260494867960613,1.1998498896812533
