accuracy,balanced_accuracy,precision_unhealthy,recall_unhealthy,f1_unhealthy,f1_macro,roc_auc,pr_auc,brier_score,cohen_kappa,runtime_train_s,runtime_pred_s,tn,fp,fn,tp,threshold_used,location,model,config,eval_type,fold,gsmote
0.8425787106446777,0.4932608695652174,0.06666666666666667,0.010869565217391304,0.018691588785046728,0.4665585083289537,0.5926275992438563,0.1726141895541458,0.24919317004441177,-0.020784445189406586,3.214586019515991,0.3988204002380371,561.0,14.0,91.0,1.0,0.8529969727271234,Palong,RandomForest,tuned,spatial_cv,1.0,True
0.8397058823529412,0.5029166666666667,0.1282051282051282,0.0625,0.08403361344537816,0.49810061010705653,0.506125,0.13684016024051804,0.3637080302139695,0.007498660953401126,3.233665704727173,0.40141940116882324,566.0,34.0,75.0,5.0,0.8512444874862299,Palong,RandomForest,tuned,spatial_cv,2.0,True
0.962378640776699,0.4981155778894472,0.0,0.0,0.0,0.4904143475572047,0.5438801148600144,0.04017305885732874,0.15953838733512385,-0.006620428751576313,1.6838233470916748,0.007683277130126953,793.0,3.0,28.0,0.0,0.9970718622207642,Palong,XGBoost,default,spatial_cv,0.0,True
0.8620689655172413,0.5,0.0,0.0,0.0,0.46296296296296297,0.5164461247637051,0.14852127129461476,0.15472155375440044,0.0,1.6979248523712158,0.007813215255737305,575.0,0.0,92.0,0.0,0.9964438080787659,Palong,XGBoost,default,spatial_cv,1.0,True
0.8823529411764706,0.5,0.0,0.0,0.0,0.46875,0.5299583333333333,0.13969248364131293,0.15344460008587726,0.0,1.7894768714904785,0.007520198822021484,600.0,0.0,80.0,0.0,0.9967041611671448,Palong,XGBoost,default,spatial_cv,2.0,True
0.9611650485436893,0.49748743718592964,0.0,0.0,0.0,0.4900990099009901,0.522927135678392,0.03814649398576008,0.18695665439343884,-0.008567931456548328,1.689702033996582,0.007215738296508789,792.0,4.0,28.0,0.0,0.9952493906021118,Palong,XGBoost,tuned,spatial_cv,0.0,True
0.8620689655172413,0.5,0.0,0.0,0.0,0.46296296296296297,0.5075425330812855,0.14592524441563037,0.16168653352516205,0.0,1.6922924518585205,0.007276773452758789,575.0,0.0,92.0,0.0,0.9946529865264893,Palong,XGBoost,tuned,spatial_cv,1.0,True
0.8735294117647059,0.495,0.0,0.0,0.0,0.4662480376766091,0.5345833333333333,0.13172686876915,0.17267311726583598,-0.016689847009735637,1.6537680625915527,0.007143974304199219,594.0,6.0,80.0,0.0,0.9947109222412109,Palong,XGBoost,tuned,spatial_cv,2.0,True
0.9648058252427184,0.4993718592964824,0.0,0.0,0.0,0.49104385423100677,0.5030734027279253,0.03360838121039489,0.06416210153846523,-0.0023489932885907283,2.7899951934814453,0.8935184478759766,795.0,1.0,28.0,0.0,0.7155123353004456,Palong,TabFM,standard,spatial_cv,0.0,True
0.8620689655172413,0.5,0.0,0.0,0.0,0.46296296296296297,0.5687145557655955,0.19532782036246854,0.12984069095594256,0.0,3.230207920074463,0.8172621726989746,575.0,0.0,92.0,0.0,0.8923333287239075,Palong,TabFM,standard,spatial_cv,1.0,True
0.8823529411764706,0.5,0.0,0.0,0.0,0.46875,0.5560208333333333,0.1449615896555927,0.11302612504411254,0.0,3.224010467529297,0.8141670227050781,600.0,0.0,80.0,0.0,0.7599387168884277,Palong,TabFM,standard,spatial_cv,2.0,True
